name,address,neighborhood,status,size,price,product,pre_ground,menu_url,source_note
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1 oz,220,RYTHM | 95 COOKIES,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1 oz,112,SMOAKLAND | JACK THE RIPPER,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1 oz,112,SMOAKLAND | SUPERMAN GLUE,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1 oz,220,DANK - NUCLEAR COOKIES,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1/2 oz,100,ITHACA CULTIVATED | SOUR DIESEL,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1/2 oz,100,BACK HOME CANNABIS COMPANY | JACK HERER,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1/2 oz,100,BACK HOME CANNABIS COMPANY | SUPER LEMON HAZE,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1/2 oz,110,FIND | WHITE HOT GUAVA,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1/2 oz,125,DANK | FABULOSO,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1/2 oz,110,FIND | AGENT Z,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1/8 oz,50,ZIZZLE | SILVER HAZE,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1/8 oz,50,RYTHM | JACKS DELIGHT,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1/8 oz,40,FLORIST FARMS | APPLE FRITTER,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1/8 oz,35,KINGS & QUEENS | GARY PAYTON,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1/8 oz,45,EDIE PARKER | SUGAR BREATH 3.5G -,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1/8 oz,45,EDIE PARKER | OG KUSH 3.5G -,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1/8 oz,36,DANK | PURPLE PANTY DROPPER,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1/8 oz,44,CHUNKY BLACK | BLUE RUNTZ,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1/8 oz,48,REC ROOTS - SHERB CREAM PIE,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1/8 oz,45,GRASSROOTS | MOONBEAM GELATO,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1/8 oz,40,AETERNA CANNABIS | RS-11,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1/8 oz,50.14,TO THE MOON - STAR BOYS,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Housing Works Cannabis Co,750 Broadway,NoHo,ok,1/8 oz,50.14,TO THE MOON - GUAVATRON,false,https://hwcannabis.co/menu/broadway/categories/flower/,Official Blaze storefront
Smacked Village,144 Bleecker St,Greenwich Village,ok,1 oz,125,Smoakland - Sour Diesel -,false,https://getsmacked.online/categories/flower/,Joint/Surfside storefront
Smacked Village,144 Bleecker St,Greenwich Village,ok,1/2 oz,102,1937 - Pink Passionfruit -,false,https://getsmacked.online/categories/flower/,Joint/Surfside storefront
Smacked Village,144 Bleecker St,Greenwich Village,ok,1/4 oz,67,Left Coast - Divorce Cake - Premium Infused Shake,false,https://getsmacked.online/categories/flower/,Joint/Surfside storefront
Smacked Village,144 Bleecker St,Greenwich Village,ok,1/8 oz,30,SPLASH - Candy Gelato -,false,https://getsmacked.online/categories/flower/,Joint/Surfside storefront
Smacked Village,144 Bleecker St,Greenwich Village,ok,1/8 oz,30,SPLASH - G33 -,false,https://getsmacked.online/categories/flower/,Joint/Surfside storefront
Smacked Village,144 Bleecker St,Greenwich Village,ok,1/8 oz,30,SPLASH - 44th Floor -,false,https://getsmacked.online/categories/flower/,Joint/Surfside storefront
Smacked Village,144 Bleecker St,Greenwich Village,ok,1/8 oz,30,SPLASH - Cherry Runtz -,false,https://getsmacked.online/categories/flower/,Joint/Surfside storefront
Smacked Village,144 Bleecker St,Greenwich Village,ok,1/8 oz,55,Tical - Medellin - Indoor,false,https://getsmacked.online/categories/flower/,Joint/Surfside storefront
Smacked Village,144 Bleecker St,Greenwich Village,ok,1/8 oz,50,Hi - Grape Soda - Premium,false,https://getsmacked.online/categories/flower/,Joint/Surfside storefront
Smacked Village,144 Bleecker St,Greenwich Village,ok,1/8 oz,35,Loud Buzz - Blue Dream -,false,https://getsmacked.online/categories/flower/,Joint/Surfside storefront
Smacked Village,144 Bleecker St,Greenwich Village,ok,1/8 oz,50,Hi - Caviar Chop Cheese - Premium,false,https://getsmacked.online/categories/flower/,Joint/Surfside storefront
Smacked Village,144 Bleecker St,Greenwich Village,ok,1/8 oz,51,Left Coast - Blue Dream - Premium Indoor,false,https://getsmacked.online/categories/flower/,Joint/Surfside storefront
Smacked Village,144 Bleecker St,Greenwich Village,ok,1/8 oz,50,Heady Tree - Blue Zangria -,false,https://getsmacked.online/categories/flower/,Joint/Surfside storefront
Smacked Village,144 Bleecker St,Greenwich Village,ok,1/8 oz,50,Heady Tree - Lu Lu Lemon -,false,https://getsmacked.online/categories/flower/,Joint/Surfside storefront
Smacked Village,144 Bleecker St,Greenwich Village,ok,1/8 oz,51,Left Coast - GMO - Premium Indoor,false,https://getsmacked.online/categories/flower/,Joint/Surfside storefront
Smacked Village,144 Bleecker St,Greenwich Village,ok,1/8 oz,51,Left Coast - Sour Diesel - Premium Indoor,false,https://getsmacked.online/categories/flower/,Joint/Surfside storefront
Smacked Village,144 Bleecker St,Greenwich Village,ok,1/8 oz,50,Hi - The Wrap Up - Premium,false,https://getsmacked.online/categories/flower/,Joint/Surfside storefront
The Travel Agency,835 Broadway,Union Square,ok,1 oz,175,FIND. Muffin Bomb,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
The Travel Agency,835 Broadway,Union Square,ok,1/2 oz,132,Dark Heart Genetics X Delphi Diesel,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
The Travel Agency,835 Broadway,Union Square,ok,1/2 oz,132,GRASSROOTS Dark Heart Genetics X Delphi Diesel,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
The Travel Agency,835 Broadway,Union Square,ok,1/2 oz,132,Dark Heart Genetics | Foreign Kush Mints,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
The Travel Agency,835 Broadway,Union Square,ok,1/2 oz,110,FIND. Muffin Bomb,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
The Travel Agency,835 Broadway,Union Square,ok,1/2 oz,110,FIND. Pomme Jelly,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
The Travel Agency,835 Broadway,Union Square,ok,1/2 oz,110,FIND. White Hot Guava,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
The Travel Agency,835 Broadway,Union Square,ok,1/4 oz,70,Dark Heart Genetics | Titan Express | Smalls,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
The Travel Agency,835 Broadway,Union Square,ok,1/4 oz,70,Dark Heart Genetics | Foreign Kush Mints 7g | Smalls,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
The Travel Agency,835 Broadway,Union Square,ok,1/4 oz,65,GRASSROOTS Atomic Breath,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
The Travel Agency,835 Broadway,Union Square,ok,1/4 oz,65,FIND. True Og,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
The Travel Agency,835 Broadway,Union Square,ok,1/4 oz,60,FIND. Chemgurl,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
The Travel Agency,835 Broadway,Union Square,ok,1/8 oz,60,GRASSROOTS Delphi Diesel Infused,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
The Travel Agency,835 Broadway,Union Square,ok,1/8 oz,40,GRASSROOTS Triple Stack X Dark Heart Genetics,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
The Travel Agency,835 Broadway,Union Square,ok,1/8 oz,40,Dark Heart Genetics | Titan Express,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
The Travel Agency,835 Broadway,Union Square,ok,1/8 oz,60,Foreign Kush Mints | Infused,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
The Travel Agency,835 Broadway,Union Square,ok,1/8 oz,40,GRASSROOTS Blue Lobster,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
The Travel Agency,835 Broadway,Union Square,ok,1/8 oz,40,B NOBLE Singapore Sling,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
The Travel Agency,835 Broadway,Union Square,ok,1/8 oz,40,GRASSROOTS Animal Mint Cake,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
The Travel Agency,835 Broadway,Union Square,ok,1/8 oz,40,B NOBLE Boogie Wuggie,false,https://www.thetravelagency.co/flower/,Official Blaze storefront – chain-wide menu
Dazed,33 Union Square W,Union Square,ok,1 oz,110,Durban Poison - - No Bad Days,false,https://dazed.fun/menu/union-square-nyc-ny/categories/flower/,Joint eCommerce storefront (client-side route – base menu: /menu/union-square-nyc-ny/)
Dazed,33 Union Square W,Union Square,ok,1/8 oz,30,Crazy Train,false,https://dazed.fun/menu/union-square-nyc-ny/categories/flower/,Joint eCommerce storefront (client-side route – base menu: /menu/union-square-nyc-ny/)
Dazed,33 Union Square W,Union Square,ok,1/8 oz,40,Diesel (Bruce Banner),false,https://dazed.fun/menu/union-square-nyc-ny/categories/flower/,Joint eCommerce storefront (client-side route – base menu: /menu/union-square-nyc-ny/)
Dazed,33 Union Square W,Union Square,ok,1/8 oz,50,Flame Burger - - Skyworld,false,https://dazed.fun/menu/union-square-nyc-ny/categories/flower/,Joint eCommerce storefront (client-side route – base menu: /menu/union-square-nyc-ny/)
Dazed,33 Union Square W,Union Square,ok,1/8 oz,30,Iced Sangria,false,https://dazed.fun/menu/union-square-nyc-ny/categories/flower/,Joint eCommerce storefront (client-side route – base menu: /menu/union-square-nyc-ny/)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1 oz,180,Matter | Flower | Grape Gas,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1 oz,180,Matter | Flower | Jelly Cake,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1 oz,170,Grocery | Flower | Ice Cream Cake,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1 oz,180,Matter | Flower | Original Mandarin Cookies,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1 oz,170,Grocery | Flower | Slapaya,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1 oz,170,Cheevo | Flower | Leo Stone's Tourbillion,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/2 oz,110,Back Home | Flower | Northern Lights,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/2 oz,110,Back Home | Flower | Jack Herer,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/2 oz,110,Back Home | Flower | Acapulco Gold,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/4 oz,42,Ready 2 Roll | Flower | Hybrid | Ground,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/4 oz,49,Sticky Smallz | Flower | Grape Bubblegum | Smalls,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/4 oz,42,Ready 2 Roll | Flower | Indica | Ground,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/4 oz,49,Sticky Smallz | Flower | Cherry Bang Bang Smalls,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/4 oz,42,Ready 2 Roll | Flower | Sativa | Ground,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/4 oz,49,Sticky Smallz | Flower | OG Chem Smalls,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,33,Back Home | Flower | White Widow,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,55,Milkweed | Flower | Permanent Chimera,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,55,Milkweed | Flower | Bluetopia,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,55,Milkweed | Flower | Catskill Candy,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,50,Major | Flower | The Crown,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,50,Major | Flower | The One,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,40,Florette | Flower | Grease Monkey,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,70,North Fork | Flower | Strawberry Push Pop,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,33,Back Home | Flower | Gorilla Glue,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,33,Back Home | Flower | Northern Lights,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,55,Major | Flower | Purple Silk,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,30,Cheevo | Flower | Death Star,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,30,Cheevo | Flower | Baby Yoda,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,39,Matter | Flower | Grape Gas,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,39,Matter | Flower | Jelly Cake,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,50,VLSNY | Flower | Lemon Mints,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,50,VLSNY | Flower | Medellin,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,50,VLSNY | Flower | Eggroll,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,33,Back Home | Flower | Acapulco Gold,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,33,Back Home | Flower | Super Lemon Haze,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,33,Back Home | Flower | Maui Wowie,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,33,Back Home | Flower | Jack Herer,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,40,Florette | Flower | Lemonaide GMO,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,44,Heady Tree | Flower | Yellow Mermaid,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,39,Matter | Flower | Orange Cookies,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,50,Major | Flower | JFK,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,65,North Fork | Flower | 100 Day Haze: Midnight Mass,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,40,Florette | Flower | Honey Banana,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Flatiron),12 W 18th St,Flatiron,ok,1/8 oz,55,Milkweed | Flower | Pink Melonz,false,https://www.thealchemy.nyc/flatiron/shop-flatiron?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: the-alchemy-flatiron)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1 oz,170,Cheevo | Flower | Leo's Stone Tourbillion,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1 oz,170,Grocery | Flower | Pot O' Gold,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1 oz,170,Grocery | Flower | Slapaya,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1 oz,160,Leal | Flower | Hella Jelly,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1 oz,180,Matter | Flower | Jelly Cake,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1 oz,180,Matter | Flower | LA Purple Popz,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1 oz,180,Matter | Flower | Purple Mandarin Punch,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1/2 oz,63,Dumbo Electric | Flower | Cap Junky | Ground,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1/2 oz,110,Back Home | Flower | Acapulco Gold,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1/2 oz,110,Back Home | Flower | Jack Herer,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1/2 oz,110,Back Home | Flower | Northern Lights,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1/2 oz,110,Back Home | Flower | Super Lemon Haze,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1/2 oz,63,Dumbo Electric | Flower | Peanut Butter Muffin | Ground,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1/4 oz,42,Ready 2 Roll | Flower | Sativa | Ground,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1/4 oz,42,Ready 2 Roll | Flower | Hybrid | Ground,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1/4 oz,42,Ready 2 Roll | Flower | Indica | Ground,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1/8 oz,33,Back Home | Flower | Gorilla Glue,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1/8 oz,55,Dank | Flower | Blue Zushi,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1/8 oz,47,Edie Parker | Flower | Sour Jack,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1/8 oz,50,Major | Flower | JFK,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
The Alchemy (Chelsea),302 8th Ave,Chelsea,ok,1/8 oz,39,Matter | Flower | LA Purple Popz,false,https://www.thealchemy.nyc/shop?dtche%5Bcategory%5D=flower,Dutchie embed on official site (slug: blazinup)
